offense_id,category,date,time,neighborhood,npu,x,y
152833042077,HOMICIDE,10/10/2015,23:17:00,Perkerson,X,-84.40938,33.68586
152803076076,HOMICIDE,10/7/2015,21:06:00,Hammond Park,X,-84.4122,33.6734
152483082075,HOMICIDE,9/5/2015,23:47:00,Lincoln Homes,G,-84.48077,33.79947
140041432,LARCENY-NON VEHICLE,1/4/2015,15:00:00,Vine City,L,-84.41457,33.75504
150010079,ROBBERY-PEDESTRIAN,1/1/2015,0:03:00,Grant Park,W,-84.35917,33.73991
150010214,AGG ASSAULT,1/1/2015,0:30:00,Fairburn Mays,H,-84.50968,33.74349
150010417,LARCENY-NON VEHICLE,1/1/2015,2:00:00,Summerhill,V,-84.38686,33.74229
150010419,AGG ASSAULT,1/1/2015,1:50:00,Oakland City,S,-84.42831,33.71759
150010442,AUTO THEFT,1/1/2015,0:30:00,Pittsburgh,V,-84.40177,33.73396
150010468,AGG ASSAULT,1/1/2015,2:15:00,Downtown,M,-84.38406,33.76139
150010601,AGG ASSAULT,1/1/2015,3:00:00,Downtown,M,-84.38554,33.76929
150010608,ROBBERY-PEDESTRIAN,1/1/2015,2:48:00,South Atlanta,Y,-84.38374,33.7173
150010661,ROBBERY-PEDESTRIAN,1/1/2015,2:00:00,Underwood Hills,D,-84.41623,33.80076
150010872,BURGLARY-RESIDENCE,1/1/2015,5:40:00,The Villages at East Lake,O,-84.3165,33.74577
150010893,AGG ASSAULT,1/1/2015,4:30:00,Summerhill,V,-84.38909,33.74245
150010977,LARCENY-NON VEHICLE,1/1/2015,6:30:00,Old Fourth Ward,M,-84.37191,33.76728
153552118096,HOMICIDE,12/21/2015,17:00:00,Custer/McDonough/Guice,W,-84.35007,33.71206
153430806095,HOMICIDE,12/9/2015,NULL,Chosewood Park,Y,-84.37847,33.71977
153413409094,HOMICIDE,12/8/2015,0:01:00,West End,T,-84.43068,33.73482
153383232092,HOMICIDE,12/4/2015,21:13:00,Midtown,E,-84.37218,33.77935
153392159093,HOMICIDE,12/5/2015,17:38:00,Hunter Hills,K,-84.42478,33.76294
153290063088,HOMICIDE,11/25/2015,0:23:00,Southwest,R,-84.48137,33.70427
153191646087,HOMICIDE,11/15/2015,14:50:00,Wildwood (NPU-H),H,-84.50959,33.74367
153131939086,HOMICIDE,11/9/2015,NULL,Southwest,R,-84.48473,33.70025
153111605085,HOMICIDE,11/7/2015,13:18:00,Hammond Park,X,-84.4059,33.68116
153093039083,HOMICIDE,11/5/2015,19:15:00,Fairburn,P,-84.51854,33.69192
153093039084,HOMICIDE,11/5/2015,19:15:00,Fairburn,P,-84.51854,33.69192
153070501082,HOMICIDE,11/3/2015,4:31:00,Atlanta University Center,T,-84.41731,33.75109
152961366080,HOMICIDE,10/23/2015,9:30:00,Pittsburgh,V,-84.40468,33.72918
152860111078,HOMICIDE,10/13/2015,0:43:00,Venetian Hills,S,-84.43601,33.71426
152832722079,HOMICIDE,10/10/2015,20:43:00,West Lake,J,-84.44069,33.76071
150011023,AGG ASSAULT,1/1/2015,8:18:00,Southwest,R,-84.4975,33.69867
150011124,ROBBERY-PEDESTRIAN,1/1/2015,2:00:00,Collier Heights,I,-84.4911,33.7852
150011209,LARCENY-NON VEHICLE,1/1/2015,10:15:00,Old Fourth Ward,M,-84.3714,33.77097
150011276,AGG ASSAULT,1/11/2015,15:33:00,Atlanta University Center,T,-84.40453,33.74889
150011506,LARCENY-FROM VEHICLE,1/1/2015,14:36:00,North Buckhead,B,-84.36278,33.85302
150011616,LARCENY-NON VEHICLE,1/1/2015,15:49:00,Berkeley Park,D,-84.41348,33.80448
150011690,ROBBERY-PEDESTRIAN,1/1/2015,16:15:00,Lindbergh/Morosgo,B,-84.36425,33.81948
150011721,LARCENY-FROM VEHICLE,4/11/2015,14:45:00,Pittsburgh,V,-84.4022,33.72676
150011784,ROBBERY-RESIDENCE,1/1/2015,16:30:00,Reynoldstown,N,-84.35732,33.74708
150011828,LARCENY-FROM VEHICLE,1/1/2015,12:00:00,Castleberry Hill,M,-84.40285,33.74667
150011890,ROBBERY-PEDESTRIAN,1/1/2015,18:00:00,Capitol Gateway,V,-84.38143,33.7453
150011891,LARCENY-NON VEHICLE,1/1/2015,17:50:00,Woodland Hills,W,-84.35045,33.72055
150011925,LARCENY-NON VEHICLE,1/1/2015,1:30:00,Midtown,E,-84.38437,33.78601
150012012,AUTO THEFT,1/1/2015,18:00:00,West End,T,-84.41564,33.73592
150012140,LARCENY-FROM VEHICLE,1/1/2015,1:00:00,Vine City,L,-84.41612,33.76319
150012144,BURGLARY-RESIDENCE,1/1/2015,20:02:00,Greenbriar,R,-84.49371,33.68066
150012147,LARCENY-FROM VEHICLE,1/1/2015,20:00:00,Lenox,B,-84.36212,33.84676
150012154,ROBBERY-PEDESTRIAN,1/1/2015,19:55:00,Reynoldstown,N,-84.35199,33.75739
150012204,LARCENY-FROM VEHICLE,1/1/2015,19:30:00,Morningside/Lenox Park,F,-84.36471,33.80875
150012205,LARCENY-FROM VEHICLE,1/1/2015,20:00:00,Lindridge/Martin Manor,F,-84.35375,33.8145
150012209,LARCENY-NON VEHICLE,1/1/2015,19:00:00,West End,T,-84.42136,33.73845
150012214,AUTO THEFT,1/1/2015,18:00:00,West End,T,-84.42072,33.73468
150012251,LARCENY-FROM VEHICLE,1/1/2015,21:00:00,Home Park,E,-84.40086,33.78593
150012260,BURGLARY-RESIDENCE,1/1/2015,16:30:00,Glenrose Heights,Z,-84.39138,33.66657
150012341,LARCENY-FROM VEHICLE,1/1/2015,19:05:00,Midtown,E,-84.38975,33.77487
150012369,LARCENY-FROM VEHICLE,1/1/2015,20:30:00,Midtown,E,-84.38717,33.77889
150012371,LARCENY-FROM VEHICLE,1/1/2015,20:00:00,Downtown,M,-84.38487,33.76896
150012378,AUTO THEFT,1/1/2015,20:30:00,Midtown,E,-84.38319,33.7762
150012457,LARCENY-FROM VEHICLE,1/1/2015,18:00:00,NULL,E,-84.39195,33.81262
150012537,BURGLARY-RESIDENCE,1/1/2015,19:00:00,Scotts Crossing,G,-84.47246,33.79898
150012559,ROBBERY-PEDESTRIAN,1/1/2015,23:55:00,Adamsville,H,-84.49736,33.75392
150020050,LARCENY-FROM VEHICLE,1/1/2015,9:00:00,Midtown,E,-84.3794,33.77961
150020054,LARCENY-NON VEHICLE,1/1/2015,23:45:00,Adamsville,H,-84.49736,33.75392
150020055,LARCENY-FROM VEHICLE,1/2/2015,0:15:00,Morningside/Lenox Park,F,-84.36639,33.81186
150020061,LARCENY-FROM VEHICLE,1/1/2015,23:00:00,Downtown,M,-84.38505,33.75976
150020069,AGG ASSAULT,1/2/2015,0:01:00,Adamsville,H,-84.50395,33.76132
150020083,ROBBERY-PEDESTRIAN,1/2/2015,0:15:00,Old Fourth Ward,M,-84.37226,33.76779
150020188,BURGLARY-RESIDENCE,1/2/2015,1:00:00,Custer/McDonough/Guice,W,-84.35322,33.71605
150020206,LARCENY-FROM VEHICLE,1/2/2015,1:00:00,Sylvan Hills,X,-84.41017,33.70278
150020292,LARCENY-FROM VEHICLE,1/2/2015,0:15:00,Home Park,E,-84.39787,33.78918
150020371,AGG ASSAULT,1/2/2015,3:25:00,NULL,R,-84.44852,33.7076
150020437,BURGLARY-NONRES,1/2/2015,4:20:00,Kirkwood,O,-84.33423,33.74718
150020453,LARCENY-NON VEHICLE,1/2/2015,3:30:00,Poncey-Highland,N,-84.35039,33.77374
150020483,AGG ASSAULT,1/2/2015,4:45:00,Grant Park,W,-84.37566,33.74435
150020569,BURGLARY-RESIDENCE,1/2/2015,6:33:00,Westview,T,-84.44054,33.74073
150020576,AUTO THEFT,1/2/2015,0:00:00,Perkerson,X,-84.41171,33.68903
150020578,ROBBERY-PEDESTRIAN,1/2/2015,6:15:00,Downtown,M,-84.3833,33.76509
150020579,LARCENY-FROM VEHICLE,1/1/2015,16:00:00,Knight Park/Howell Station,K,-84.42959,33.78067
150020587,AUTO THEFT,1/2/2015,6:50:00,West Highlands,G,-84.44919,33.78956
150020596,LARCENY-FROM VEHICLE,1/2/2015,7:12:00,Downtown,M,-84.39091,33.75743
150020608,BURGLARY-NONRES,1/2/2015,0:00:00,Perkerson,X,-84.40506,33.68168
150020660,AUTO THEFT,1/2/2015,8:06:00,Thomasville Heights,Z,-84.35636,33.70289
150020722,LARCENY-FROM VEHICLE,1/2/2015,1:00:00,Princeton Lakes,P,-84.51378,33.66358
150020730,AUTO THEFT,1/1/2015,23:00:00,Pittsburgh,V,-84.40177,33.73396
150020740,AUTO THEFT,1/1/2015,19:00:00,Inman Park,N,-84.35281,33.76597
150020800,LARCENY-NON VEHICLE,1/1/2015,18:00:00,Collier Heights,I,-84.48532,33.78153
150020810,LARCENY-FROM VEHICLE,1/1/2015,20:00:00,Westview,T,-84.44153,33.74325
150020830,LARCENY-FROM VEHICLE,1/2/2015,0:00:00,Pittsburgh,V,-84.40351,33.72275
150020872,LARCENY-FROM VEHICLE,1/1/2015,21:00:00,Mozley Park,K,-84.43857,33.75043
150020919,AUTO THEFT,1/1/2015,10:00:00,Sweet Auburn,M,-84.37677,33.75141
150020944,AUTO THEFT,1/1/2015,17:30:00,Princeton Lakes,P,-84.50787,33.65486
150021026,BURGLARY-RESIDENCE,1/2/2015,8:00:00,Lakewood Heights,Y,-84.38325,33.70209
150021110,LARCENY-FROM VEHICLE,1/2/2015,3:00:00,Sweet Auburn,M,-84.37671,33.75396
150021117,AUTO THEFT,1/1/2015,21:00:00,Harland Terrace,I,-84.47971,33.75413
150021133,LARCENY-NON VEHICLE,1/2/2015,12:00:00,Vine City,L,-84.41457,33.75504
150021135,LARCENY-NON VEHICLE,1/1/2015,23:30:00,Old Fourth Ward,M,-84.37215,33.7543
150021150,AGG ASSAULT,1/2/2015,12:12:00,Downtown,M,-84.38477,33.75813
150021160,LARCENY-NON VEHICLE,1/2/2015,8:00:00,Collier Heights,I,-84.475,33.76597
150021188,LARCENY-FROM VEHICLE,1/2/2015,12:30:00,Downtown,M,-84.38935,33.75331
150021198,LARCENY-FROM VEHICLE,1/2/2015,12:30:00,Mechanicsville,V,-84.39843,33.73661
150021268,LARCENY-FROM VEHICLE,1/1/2015,16:00:00,Downtown,M,-84.38837,33.75943
150021271,AUTO THEFT,1/1/2015,22:00:00,Inman Park,N,-84.35907,33.75527
150021281,LARCENY-NON VEHICLE,1/2/2015,13:15:00,West End,T,-84.41751,33.7398
150021426,LARCENY-FROM VEHICLE,1/2/2015,14:15:00,Midtown,E,-84.37912,33.78161
150021429,LARCENY-NON VEHICLE,1/2/2015,13:43:00,Downtown,M,-84.38992,33.75258
150021474,LARCENY-NON VEHICLE,1/2/2015,15:00:00,Edgewood,O,-84.34813,33.75605
150021541,LARCENY-NON VEHICLE,1/2/2015,15:50:00,North Buckhead,B,-84.36278,33.85302
150021592,LARCENY-FROM VEHICLE,1/2/2015,14:00:00,North Buckhead,B,-84.38127,33.85452
150021598,LARCENY-FROM VEHICLE,1/1/2015,23:00:00,Westview,T,-84.44438,33.74232
150021671,LARCENY-FROM VEHICLE,1/2/2015,14:30:00,Virginia Highland,F,-84.36179,33.77412
150021681,BURGLARY-RESIDENCE,1/1/2015,12:30:00,Glenrose Heights,Z,-84.38507,33.67268
150021727,BURGLARY-RESIDENCE,1/2/2015,7:00:00,Collier Heights,I,-84.47961,33.76326
150021743,LARCENY-FROM VEHICLE,1/2/2015,15:00:00,Castleberry Hill,M,-84.40234,33.74718
150021767,AUTO THEFT,1/1/2015,18:00:00,Sweet Auburn,M,-84.37442,33.75932
150021795,LARCENY-NON VEHICLE,1/2/2015,17:30:00,Downtown,M,-84.38702,33.76044
150021807,LARCENY-NON VEHICLE,1/2/2015,17:00:00,Lenox,B,-84.36212,33.84676
150021809,LARCENY-FROM VEHICLE,1/2/2015,7:30:00,Castleberry Hill,M,-84.40252,33.75267
150021845,LARCENY-FROM VEHICLE,1/2/2015,16:00:00,Greenbriar,R,-84.49328,33.68845
150021910,LARCENY-FROM VEHICLE,1/2/2015,12:00:00,West End,T,-84.4321,33.73997
150021925,LARCENY-FROM VEHICLE,1/2/2015,13:05:00,Inman Park,N,-84.3639,33.75667
150021982,LARCENY-NON VEHICLE,1/2/2015,18:30:00,NULL,I,-84.48947,33.7571
150022168,LARCENY-NON VEHICLE,1/2/2015,18:00:00,Lindbergh/Morosgo,B,-84.36715,33.82576
150022349,LARCENY-FROM VEHICLE,1/2/2015,20:45:00,Midtown,E,-84.37952,33.7816
150022383,LARCENY-FROM VEHICLE,1/2/2015,20:36:00,Piedmont Heights,F,-84.37101,33.79789
150022387,LARCENY-FROM VEHICLE,1/2/2015,19:00:00,Home Park,E,-84.41164,33.78287
150022391,AGG ASSAULT,1/2/2015,20:45:00,NULL,P,-84.50129,33.68299
150022441,LARCENY-NON VEHICLE,1/2/2015,21:00:00,Buckhead Forest,B,-84.37409,33.84413
150022455,ROBBERY-PEDESTRIAN,1/2/2015,21:20:00,Bankhead/Bolton,H,-84.49901,33.77948
150022468,LARCENY-NON VEHICLE,1/2/2015,21:20:00,Lindridge/Martin Manor,F,-84.35199,33.8195
150022488,AGG ASSAULT,1/2/2015,21:35:00,Oakland City,S,-84.43712,33.73298
150022499,LARCENY-FROM VEHICLE,1/2/2015,7:30:00,Underwood Hills,D,-84.43622,33.80887
150022507,LARCENY-FROM VEHICLE,1/2/2015,20:00:00,Princeton Lakes,P,-84.51051,33.65806
150022571,LARCENY-FROM VEHICLE,1/2/2015,19:45:00,Downtown,M,-84.39578,33.76494
150022607,LARCENY-FROM VEHICLE,1/2/2015,20:30:00,Downtown,M,-84.38556,33.76045
150022640,LARCENY-FROM VEHICLE,1/2/2015,21:00:00,Midtown,E,-84.38953,33.78802
150022647,LARCENY-FROM VEHICLE,1/2/2015,20:20:00,Ansley Park,E,-84.3729,33.79335
150022714,LARCENY-FROM VEHICLE,1/2/2015,22:25:00,Poncey-Highland,N,-84.35197,33.77349
150022717,LARCENY-FROM VEHICLE,1/2/2015,21:00:00,Downtown,M,-84.38731,33.76234
150022743,ROBBERY-COMMERCIAL,1/2/2015,23:39:00,Perkerson,X,-84.41025,33.6816
150022772,LARCENY-FROM VEHICLE,1/2/2015,23:40:00,Castleberry Hill,M,-84.40182,33.74747
150030048,LARCENY-FROM VEHICLE,1/2/2015,19:30:00,Downtown,M,-84.39266,33.75767
150030065,LARCENY-FROM VEHICLE,1/2/2015,21:00:00,Downtown,M,-84.38608,33.75841
150030278,LARCENY-FROM VEHICLE,1/2/2015,21:30:00,Downtown,M,-84.39887,33.76951
150030388,LARCENY-FROM VEHICLE,1/3/2015,0:30:00,Old Fourth Ward,M,-84.36959,33.75381
150030494,LARCENY-FROM VEHICLE,1/2/2015,23:30:00,Ben Hill Forest,P,-84.50402,33.67598
150030545,LARCENY-FROM VEHICLE,1/3/2015,3:54:00,Sweet Auburn,M,-84.3721,33.75253
150030715,LARCENY-FROM VEHICLE,1/2/2015,22:00:00,Midtown,E,-84.38746,33.78306
150030729,LARCENY-FROM VEHICLE,1/2/2015,19:00:00,Buckhead Village,B,-84.37729,33.83739
150030812,LARCENY-FROM VEHICLE,1/3/2015,5:00:00,South Atlanta,Y,-84.38428,33.71936
150030825,BURGLARY-NONRES,1/2/2015,18:20:00,Hills Park,D,-84.43779,33.80431
150030966,LARCENY-FROM VEHICLE,1/3/2015,0:00:00,The Villages at Carver,Y,-84.3885,33.71283
150030974,LARCENY-FROM VEHICLE,1/2/2015,22:00:00,Inman Park,N,-84.35066,33.76164
150030981,BURGLARY-RESIDENCE,1/3/2015,9:50:00,Scotts Crossing,G,-84.46557,33.80396
150031018,LARCENY-FROM VEHICLE,1/3/2015,1:30:00,Buckhead Village,B,-84.37007,33.8399
150031033,LARCENY-FROM VEHICLE,1/3/2015,0:00:00,Chosewood Park,Y,-84.37675,33.71734
150031066,ROBBERY-RESIDENCE,1/3/2015,10:26:00,Collier Heights,I,-84.47873,33.77519
150031078,ROBBERY-PEDESTRIAN,1/3/2015,10:30:00,Ashview Heights,T,-84.42183,33.74837
150031109,LARCENY-FROM VEHICLE,1/2/2015,19:00:00,Downtown,M,-84.38365,33.76306
150031159,LARCENY-FROM VEHICLE,1/2/2015,18:00:00,Old Fourth Ward,M,-84.3645,33.77073
150031177,LARCENY-FROM VEHICLE,1/2/2015,23:00:00,The Villages at Carver,Y,-84.39079,33.71347
150031202,LARCENY-FROM VEHICLE,1/1/2015,20:00:00,Downtown,M,-84.38429,33.76051
150031205,LARCENY-FROM VEHICLE,1/3/2015,12:00:00,Mechanicsville,V,-84.39812,33.73464
150031219,AGG ASSAULT,1/3/2015,12:11:00,English Avenue,L,-84.41229,33.76621
150031248,LARCENY-NON VEHICLE,1/3/2015,12:00:00,Hammond Park,X,-84.4072,33.68067
150031254,LARCENY-FROM VEHICLE,1/2/2015,19:00:00,Druid Hills,N,-84.33847,33.77559
150031263,BURGLARY-RESIDENCE,1/3/2015,12:35:00,The Villages at East Lake,O,-84.31423,33.74509
150031266,LARCENY-FROM VEHICLE,1/3/2015,11:40:00,NULL,I,-84.49165,33.75428
150031305,LARCENY-NON VEHICLE,1/3/2015,13:06:00,Ashview Heights,T,-84.4213,33.74929
150031352,LARCENY-FROM VEHICLE,1/3/2015,11:05:00,Underwood Hills,D,-84.4317,33.81439
150031359,AGG ASSAULT,1/3/2015,13:30:00,Chosewood Park,Y,-84.36969,33.71876
150031365,LARCENY-FROM VEHICLE,1/2/2015,17:00:00,NULL,E,-84.373,33.78186
150031373,LARCENY-NON VEHICLE,1/3/2015,9:30:00,Downtown,M,-84.38198,33.75168
150031395,LARCENY-FROM VEHICLE,1/3/2015,8:40:00,Garden Hills,B,-84.38534,33.83109
150031406,LARCENY-FROM VEHICLE,1/2/2015,23:00:00,Westview,T,-84.4376,33.74302
150031448,ROBBERY-PEDESTRIAN,1/3/2015,14:25:00,NULL,J,-84.4296,33.77201
150031451,LARCENY-NON VEHICLE,1/3/2015,14:35:00,West End,T,-84.43276,33.73812
150031499,LARCENY-FROM VEHICLE,1/3/2015,14:00:00,Greenbriar,R,-84.4873,33.69003
150031504,LARCENY-NON VEHICLE,1/1/2015,0:01:00,Blandtown,D,-84.42518,33.78909
150031520,AUTO THEFT,1/3/2015,15:00:00,Harland Terrace,I,-84.4793,33.75431
150031536,BURGLARY-RESIDENCE,1/3/2015,15:25:00,Hunter Hills,K,-84.43318,33.76223
150031611,ROBBERY-PEDESTRIAN,1/3/2015,15:40:00,Sylvan Hills,X,-84.41017,33.70278
150031616,BURGLARY-RESIDENCE,1/3/2015,8:00:00,Hunter Hills,K,-84.43521,33.75809
150031649,AUTO THEFT,1/2/2015,22:30:00,Norwood Manor,Z,-84.36471,33.69612
150031757,AUTO THEFT,1/3/2015,16:35:00,Penelope Neighbors,J,-84.45027,33.75363
150031917,LARCENY-NON VEHICLE,1/3/2015,17:36:00,Lindbergh/Morosgo,B,-84.36532,33.82742
150031922,BURGLARY-RESIDENCE,1/3/2015,15:00:00,Amal Heights,Y,-84.39839,33.70943
150032025,LARCENY-FROM VEHICLE,1/2/2015,15:40:00,Old Fourth Ward,M,-84.36391,33.76124
150032116,LARCENY-FROM VEHICLE,1/2/2015,23:00:00,Grant Park,W,-84.37574,33.74802
150032183,AGG ASSAULT,1/3/2015,17:15:00,Pittsburgh,V,-84.40419,33.72895
150032255,LARCENY-FROM VEHICLE,1/3/2015,17:00:00,Campbellton Road,R,-84.46574,33.70087
150032282,LARCENY-FROM VEHICLE,1/3/2015,20:04:00,Greenbriar,R,-84.4872,33.69168
150032295,LARCENY-NON VEHICLE,1/3/2015,19:00:00,Downtown,M,-84.38744,33.7617
150032300,LARCENY-FROM VEHICLE,1/3/2015,18:00:00,Inman Park,N,-84.36262,33.75443
150032314,BURGLARY-RESIDENCE,1/1/2015,12:00:00,Reynoldstown,N,-84.35235,33.75369
150032342,LARCENY-FROM VEHICLE,1/3/2015,19:25:00,Candler Park,N,-84.33325,33.76501
150032537,AGG ASSAULT,1/3/2015,22:01:00,Riverside,D,-84.47594,33.81125
150032555,LARCENY-FROM VEHICLE,1/3/2015,19:30:00,Underwood Hills,D,-84.42037,33.80102
150032574,ROBBERY-PEDESTRIAN,1/3/2015,21:30:00,South Atlanta,Y,-84.38339,33.71175
150032620,AGG ASSAULT,1/3/2015,19:00:00,Poncey-Highland,N,-84.36014,33.76777
150032724,AGG ASSAULT,1/3/2015,23:15:00,Campbellton Road,R,-84.4551,33.70357
150032732,LARCENY-FROM VEHICLE,1/3/2015,22:30:00,Home Park,E,-84.40002,33.78438
150032764,LARCENY-FROM VEHICLE,1/3/2015,13:45:00,Downtown,M,-84.39497,33.74864
150032813,LARCENY-FROM VEHICLE,1/3/2015,1:00:00,The Villages at Carver,Y,-84.39079,33.71347
150032822,ROBBERY-PEDESTRIAN,1/3/2015,23:57:00,Candler Park,N,-84.34804,33.76622
150040022,LARCENY-NON VEHICLE,1/4/2015,0:01:00,Southwest,R,-84.48265,33.69869
150040123,LARCENY-FROM VEHICLE,1/3/2015,22:00:00,Marietta Street Artery,E,-84.40466,33.77269
150040125,ROBBERY-PEDESTRIAN,1/4/2015,0:40:00,Thomasville Heights,Z,-84.35945,33.70783
150040157,LARCENY-FROM VEHICLE,1/3/2015,21:45:00,Downtown,M,-84.39502,33.76519
150040178,LARCENY-FROM VEHICLE,1/3/2015,21:50:00,Downtown,M,-84.39266,33.75767
150040184,RAPE,1/4/2015,1:00:00,Campbellton Road,R,-84.4821,33.69842
150040315,LARCENY-FROM VEHICLE,1/3/2015,22:30:00,Adair Park,V,-84.41018,33.73653
150040322,AUTO THEFT,1/4/2015,1:00:00,Sweet Auburn,M,-84.37415,33.7528
150040393,AGG ASSAULT,1/4/2015,3:00:00,NULL,P,-84.50615,33.68847
150040637,ROBBERY-PEDESTRIAN,1/4/2015,5:00:00,Princeton Lakes,P,-84.50877,33.65777
150040742,LARCENY-FROM VEHICLE,1/4/2015,0:30:00,Downtown,M,-84.38631,33.7585
150040762,LARCENY-FROM VEHICLE,1/3/2015,15:00:00,Downtown,M,-84.38837,33.75943
150040776,ROBBERY-PEDESTRIAN,1/4/2015,0:30:00,Paces,A,-84.43182,33.84869
150040791,ROBBERY-PEDESTRIAN,1/4/2015,8:00:00,Capitol View,X,-84.4126,33.71802
150040793,LARCENY-FROM VEHICLE,1/4/2015,8:58:00,Midtown,E,-84.38353,33.78409
150040801,AUTO THEFT,1/3/2015,16:30:00,Hammond Park,X,-84.41619,33.67479
150040833,AUTO THEFT,1/4/2015,1:30:00,Mechanicsville,V,-84.39742,33.73611
150040878,LARCENY-FROM VEHICLE,1/4/2015,2:00:00,Lakewood Heights,Y,-84.3745,33.70698
150040881,LARCENY-FROM VEHICLE,1/4/2015,8:30:00,Oakland City,S,-84.42764,33.72415
150040896,LARCENY-NON VEHICLE,1/4/2015,9:30:00,Hammond Park,X,-84.4072,33.68067
150040955,LARCENY-FROM VEHICLE,1/3/2015,15:00:00,Pittsburgh,V,-84.39593,33.72494
150040988,LARCENY-FROM VEHICLE,1/4/2015,2:00:00,Pittsburgh,V,-84.40757,33.73944
150040996,LARCENY-FROM VEHICLE,1/3/2015,17:00:00,Home Park,E,-84.40296,33.78235
150040999,LARCENY-FROM VEHICLE,1/2/2015,13:30:00,North Buckhead,B,-84.3634,33.85037
150041052,LARCENY-NON VEHICLE,1/4/2015,10:46:00,Downtown,M,-84.38835,33.76056
150041064,LARCENY-FROM VEHICLE,1/3/2015,23:30:00,North Buckhead,B,-84.37089,33.84743
150041163,BURGLARY-RESIDENCE,1/4/2015,8:00:00,Thomasville Heights,Z,-84.35942,33.70848
150041225,LARCENY-FROM VEHICLE,1/4/2015,10:30:00,Sylvan Hills,X,-84.42208,33.70822
150041234,LARCENY-FROM VEHICLE,1/2/2015,17:00:00,Midtown,E,-84.38027,33.77813
150041238,BURGLARY-NONRES,1/3/2015,22:00:00,Adams Park,R,-84.4566,33.71175
150041244,LARCENY-NON VEHICLE,1/4/2015,12:19:00,North Buckhead,B,-84.36278,33.85302
150041257,LARCENY-FROM VEHICLE,1/3/2015,11:00:00,Buckhead Forest,B,-84.38252,33.8532
150041327,LARCENY-FROM VEHICLE,1/3/2015,22:00:00,Old Fourth Ward,M,-84.37588,33.76106
150041349,LARCENY-NON VEHICLE,1/4/2015,14:15:00,Edgewood,O,-84.34875,33.75786
150041359,AUTO THEFT,1/4/2015,14:35:00,Mechanicsville,V,-84.39743,33.73659
150041361,BURGLARY-RESIDENCE,1/3/2015,17:00:00,Perkerson,X,-84.40662,33.68327
150041372,ROBBERY-PEDESTRIAN,1/4/2015,2:00:00,Sweet Auburn,M,-84.37306,33.75422
150041373,LARCENY-FROM VEHICLE,1/4/2015,14:00:00,Midtown,E,-84.38547,33.77962
150041381,BURGLARY-RESIDENCE,1/3/2015,22:00:00,Reynoldstown,N,-84.35058,33.75452
150041394,LARCENY-FROM VEHICLE,1/4/2015,13:30:00,Old Fourth Ward,M,-84.36291,33.76154
150041433,BURGLARY-NONRES,1/3/2015,22:00:00,NULL,E,-84.39083,33.81296
150041508,AUTO THEFT,1/3/2015,18:00:00,Center Hill,J,-84.4682,33.76115
150041560,BURGLARY-RESIDENCE,1/4/2015,15:00:00,The Villages at Carver,Y,-84.39276,33.71691
150041572,AGG ASSAULT,1/4/2015,16:10:00,Fairburn Road/Wisteria Lane,H,-84.51532,33.74782
150041609,ROBBERY-PEDESTRIAN,1/4/2015,0:10:00,Midtown,E,-84.38458,33.78473
150041656,AGG ASSAULT,1/4/2015,16:25:00,Midtown,E,-84.38737,33.78158
150041664,LARCENY-FROM VEHICLE,1/4/2015,14:00:00,Castleberry Hill,M,-84.39883,33.75158
150041671,LARCENY-FROM VEHICLE,1/3/2015,20:30:00,Downtown,M,-84.395,33.75213
150041733,LARCENY-NON VEHICLE,1/4/2015,17:09:00,Princeton Lakes,P,-84.50908,33.65571
150041743,LARCENY-FROM VEHICLE,1/4/2015,15:00:00,Downtown,M,-84.3908,33.75629
150041763,LARCENY-FROM VEHICLE,1/4/2015,17:26:00,Vine City,L,-84.40394,33.75676
150041848,ROBBERY-PEDESTRIAN,1/4/2015,17:50:00,Pine Hills,B,-84.35683,33.83092
150041873,LARCENY-NON VEHICLE,1/4/2015,18:00:00,Buckhead Forest,B,-84.37385,33.84712
150041878,LARCENY-FROM VEHICLE,1/3/2015,19:00:00,Oakland City,S,-84.43252,33.73189
150041916,LARCENY-NON VEHICLE,1/4/2015,15:00:00,Pittsburgh,V,-84.39381,33.71983
150041998,LARCENY-FROM VEHICLE,1/4/2015,17:30:00,NULL,E,-84.39051,33.81595
150042005,LARCENY-FROM VEHICLE,1/4/2015,17:15:00,Summerhill,V,-84.38837,33.73275
150042022,BURGLARY-RESIDENCE,1/4/2015,8:00:00,English Avenue,L,-84.41514,33.78022
150042037,BURGLARY-RESIDENCE,1/4/2015,19:31:00,Inman Park,N,-84.34976,33.76658
150042068,LARCENY-FROM VEHICLE,1/4/2015,5:30:00,Piedmont Heights,F,-84.37101,33.79789
150042075,AGG ASSAULT,1/4/2015,18:30:00,Fort Valley,R,-84.45148,33.70094
150042095,LARCENY-NON VEHICLE,1/4/2015,19:50:00,Berkeley Park,D,-84.41278,33.80388
150042216,LARCENY-FROM VEHICLE,1/4/2015,20:00:00,Channing Valley,C,-84.41277,33.80902
150042242,LARCENY-FROM VEHICLE,1/4/2015,20:30:00,Greenbriar,R,-84.4937,33.68077
150042284,LARCENY-NON VEHICLE,1/4/2015,21:28:00,Vine City,L,-84.41457,33.75504
150042293,LARCENY-FROM VEHICLE,1/4/2015,21:00:00,Underwood Hills,D,-84.43622,33.80887
150042295,AUTO THEFT,1/4/2015,22:05:00,Bankhead/Bolton,H,-84.49452,33.78735
